sample,ReleaseDate,TaxID,ScientificName,species_tax_id,class_tax_id,strain_tax_id,species,LibraryLayout,Platform,Model,Run,SRAStudy,BioProject,ProjectID,Sample,BioSample,Submission,LibraryStrategy,LibrarySelection,LibrarySource,Body_Site,CenterName,InsertSize,InsertDev,SRA ID,Biosample,GEO Series,GEO Sample,PMID,biosample_strain,biosample_genotype,R1,R2,project,condition,Biological Replicates,reference_condition,passed_fastqc,passed_reads_mapped_to_CDS,passed_global_correlation,full_name,passed_similar_replicates,passed_number_replicates,DOI
SRX3686785,2018-03-09 16:56:14,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR6713345,SRP132734,PRJNA433880,433880,SRS2946799,SAMN08522307,SRA658949,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,5092746,8522307,GSE110508,GSM2994999,29511081,0,0,0,0,kinase,T4 _48h_H,3,DMSO_0h_I,True,True,True,kinase:T4 _48h_H,True,True,https://doi.org/10.1128/MBIO.02333-17
SRX3686799,2018-03-09 16:56:14,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR6713359,SRP132734,PRJNA433880,433880,SRS2946813,SAMN08522285,SRA658949,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,5092760,8522285,GSE110508,GSM2995013,29511081,0,0,0,0,kinase,T4 20 _12h_I,3,DMSO_0h_I,True,True,True,kinase:T4 20 _12h_I,True,True,https://doi.org/10.1128/MBIO.02333-17
SRX3686797,2018-03-09 16:56:14,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR6713357,SRP132734,PRJNA433880,433880,SRS2946810,SAMN08522284,SRA658949,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,5092758,8522284,GSE110508,GSM2995011,29511081,0,0,0,0,kinase,T4 20 _12h_I,3,DMSO_0h_I,True,True,True,kinase:T4 20 _12h_I,True,True,https://doi.org/10.1128/MBIO.02333-17
SRX3686798,2018-03-09 16:56:14,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR6713358,SRP132734,PRJNA433880,433880,SRS2946812,SAMN08522322,SRA658949,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,5092759,8522322,GSE110508,GSM2995012,29511081,0,0,0,0,kinase,T4 20 _12h_I,3,DMSO_0h_I,True,True,True,kinase:T4 20 _12h_I,True,True,https://doi.org/10.1128/MBIO.02333-17
SRX3686746,2018-03-09 16:56:13,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR6713306,SRP132734,PRJNA433880,433880,SRS2946792,SAMN08522359,SRA658949,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,5092707,8522359,GSE110508,GSM2994960,29511081,0,0,0,0,kinase,T4_12h_F,3,DMSO_0h_I,True,True,True,kinase:T4_12h_F,True,True,https://doi.org/10.1128/MBIO.02333-17
SRX3686748,2018-03-09 16:56:13,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR6713308,SRP132734,PRJNA433880,433880,SRS2946758,SAMN08522350,SRA658949,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,5092709,8522350,GSE110508,GSM2994962,29511081,0,0,0,0,kinase,T4_12h_F,3,DMSO_0h_I,True,True,True,kinase:T4_12h_F,True,True,https://doi.org/10.1128/MBIO.02333-17
SRX3686747,2018-03-09 16:56:13,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR6713307,SRP132734,PRJNA433880,433880,SRS2946784,SAMN08522356,SRA658949,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,5092708,8522356,GSE110508,GSM2994961,29511081,0,0,0,0,kinase,T4_12h_F,3,DMSO_0h_I,True,True,True,kinase:T4_12h_F,True,True,https://doi.org/10.1128/MBIO.02333-17
SRX3686773,2018-03-09 16:56:13,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR6713333,SRP132734,PRJNA433880,433880,SRS2946782,SAMN08522336,SRA658949,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,5092734,8522336,GSE110508,GSM2994987,29511081,0,0,0,0,kinase,T4_12h_H,3,DMSO_0h_I,True,True,True,kinase:T4_12h_H,True,True,https://doi.org/10.1128/MBIO.02333-17
SRX3686774,2018-03-09 16:56:14,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR6713334,SRP132734,PRJNA433880,433880,SRS2946783,SAMN08522334,SRA658949,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,5092735,8522334,GSE110508,GSM2994988,29511081,0,0,0,0,kinase,T4_12h_H,3,DMSO_0h_I,True,True,True,kinase:T4_12h_H,True,True,https://doi.org/10.1128/MBIO.02333-17
SRX3686775,2018-03-09 16:56:14,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR6713335,SRP132734,PRJNA433880,433880,SRS2946786,SAMN08522335,SRA658949,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,5092736,8522335,GSE110508,GSM2994989,29511081,0,0,0,0,kinase,T4_12h_H,3,DMSO_0h_I,True,True,True,kinase:T4_12h_H,True,True,https://doi.org/10.1128/MBIO.02333-17
SRX3686754,2018-03-09 16:56:13,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR6713314,SRP132734,PRJNA433880,433880,SRS2946763,SAMN08522299,SRA658949,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,5092715,8522299,GSE110508,GSM2994968,29511081,0,0,0,0,kinase,T4_24h_F,3,DMSO_0h_I,True,True,True,kinase:T4_24h_F,True,True,https://doi.org/10.1128/MBIO.02333-17
SRX3686753,2018-03-09 16:56:13,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR6713313,SRP132734,PRJNA433880,433880,SRS2946762,SAMN08522349,SRA658949,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,5092714,8522349,GSE110508,GSM2994967,29511081,0,0,0,0,kinase,T4_24h_F,3,DMSO_0h_I,True,True,True,kinase:T4_24h_F,True,True,https://doi.org/10.1128/MBIO.02333-17
SRX3686752,2018-03-09 16:56:13,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR6713312,SRP132734,PRJNA433880,433880,SRS2946761,SAMN08522347,SRA658949,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,5092713,8522347,GSE110508,GSM2994966,29511081,0,0,0,0,kinase,T4_24h_F,3,DMSO_0h_I,True,True,True,kinase:T4_24h_F,True,True,https://doi.org/10.1128/MBIO.02333-17
SRX3686780,2018-03-09 16:56:14,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR6713340,SRP132734,PRJNA433880,433880,SRS2946794,SAMN08522354,SRA658949,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,5092741,8522354,GSE110508,GSM2994994,29511081,0,0,0,0,kinase,T4_24h_H,3,DMSO_0h_I,True,True,True,kinase:T4_24h_H,True,True,https://doi.org/10.1128/MBIO.02333-17
SRX3686779,2018-03-09 16:56:14,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR6713339,SRP132734,PRJNA433880,433880,SRS2946793,SAMN08522345,SRA658949,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,5092740,8522345,GSE110508,GSM2994993,29511081,0,0,0,0,kinase,T4_24h_H,3,DMSO_0h_I,True,True,True,kinase:T4_24h_H,True,True,https://doi.org/10.1128/MBIO.02333-17
SRX3686781,2018-03-09 16:56:14,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR6713341,SRP132734,PRJNA433880,433880,SRS2946795,SAMN08522338,SRA658949,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,5092742,8522338,GSE110508,GSM2994995,29511081,0,0,0,0,kinase,T4_24h_H,3,DMSO_0h_I,True,True,True,kinase:T4_24h_H,True,True,https://doi.org/10.1128/MBIO.02333-17
SRX3686806,2018-03-09 16:56:14,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR6713366,SRP132734,PRJNA433880,433880,SRS2946821,SAMN08522316,SRA658949,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,5092767,8522316,GSE110508,GSM2995020,29511081,0,0,0,0,kinase,T4_24h_I,2,DMSO_0h_I,True,True,True,kinase:T4_24h_I,True,True,https://doi.org/10.1128/MBIO.02333-17
SRX3686805,2018-03-09 16:56:14,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR6713365,SRP132734,PRJNA433880,433880,SRS2946818,SAMN08522317,SRA658949,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,5092766,8522317,GSE110508,GSM2995019,29511081,0,0,0,0,kinase,T4_24h_I,2,DMSO_0h_I,True,True,True,kinase:T4_24h_I,True,True,https://doi.org/10.1128/MBIO.02333-17
SRX3686758,2018-03-09 16:56:13,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR6713318,SRP132734,PRJNA433880,433880,SRS2946767,SAMN08522296,SRA658949,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,5092719,8522296,GSE110508,GSM2994972,29511081,0,0,0,0,kinase,T4_48h_F,3,DMSO_0h_I,True,True,True,kinase:T4_48h_F,True,True,https://doi.org/10.1128/MBIO.02333-17
SRX3686760,2018-03-09 16:56:13,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR6713320,SRP132734,PRJNA433880,433880,SRS2946769,SAMN08522326,SRA658949,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,5092721,8522326,GSE110508,GSM2994974,29511081,0,0,0,0,kinase,T4_48h_F,3,DMSO_0h_I,True,True,True,kinase:T4_48h_F,True,True,https://doi.org/10.1128/MBIO.02333-17
SRX3686759,2018-03-09 16:56:13,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR6713319,SRP132734,PRJNA433880,433880,SRS2946768,SAMN08522295,SRA658949,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,5092720,8522295,GSE110508,GSM2994973,29511081,0,0,0,0,kinase,T4_48h_F,3,DMSO_0h_I,True,True,True,kinase:T4_48h_F,True,True,https://doi.org/10.1128/MBIO.02333-17
SRX3686810,2018-03-09 16:56:14,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR6713370,SRP132734,PRJNA433880,433880,SRS2946827,SAMN08522319,SRA658949,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,5092771,8522319,GSE110508,GSM2995024,29511081,0,0,0,0,kinase,T4_48h_I,3,DMSO_0h_I,True,True,True,kinase:T4_48h_I,True,True,https://doi.org/10.1128/MBIO.02333-17
SRX3686811,2018-03-09 16:56:14,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR6713371,SRP132734,PRJNA433880,433880,SRS2946826,SAMN08522291,SRA658949,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,5092772,8522291,GSE110508,GSM2995025,29511081,0,0,0,0,kinase,T4_48h_I,3,DMSO_0h_I,True,True,True,kinase:T4_48h_I,True,True,https://doi.org/10.1128/MBIO.02333-17
SRX3686812,2018-03-09 16:56:14,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR6713372,SRP132734,PRJNA433880,433880,SRS2946828,SAMN08522292,SRA658949,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,5092773,8522292,GSE110508,GSM2995026,29511081,0,0,0,0,kinase,T4_48h_I,3,DMSO_0h_I,True,True,True,kinase:T4_48h_I,True,True,https://doi.org/10.1128/MBIO.02333-17
SRX3686813,2018-03-09 16:56:14,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR6713373,SRP132734,PRJNA433880,433880,SRS2946830,SAMN08522290,SRA658949,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,5092774,8522290,GSE110508,GSM2995027,29511081,0,0,0,0,kinase,WT_T10_48h,5,DMSO_0h_I,True,True,True,kinase:WT_T10_48h,True,True,https://doi.org/10.1128/MBIO.02333-17
SRX3686815,2018-03-09 16:56:14,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR6713375,SRP132734,PRJNA433880,433880,SRS2946825,SAMN08522301,SRA658949,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,5092776,8522301,GSE110508,GSM2995029,29511081,0,0,0,0,kinase,WT_T10_48h,5,DMSO_0h_I,True,True,True,kinase:WT_T10_48h,True,True,https://doi.org/10.1128/MBIO.02333-17
SRX3686816,2018-03-09 16:56:14,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR6713376,SRP132734,PRJNA433880,433880,SRS2946831,SAMN08522293,SRA658949,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,5092777,8522293,GSE110508,GSM2995030,29511081,0,0,0,0,kinase,WT_T10_48h,5,DMSO_0h_I,True,True,True,kinase:WT_T10_48h,True,True,https://doi.org/10.1128/MBIO.02333-17
SRX3686823,2018-03-09 16:56:14,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR6713383,SRP132734,PRJNA433880,433880,SRS2946836,SAMN08522302,SRA658949,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,5092784,8522302,GSE110508,GSM2995037,29511081,0,0,0,0,kinase,WT_T10_48h,5,DMSO_0h_I,True,True,True,kinase:WT_T10_48h,True,True,https://doi.org/10.1128/MBIO.02333-17
SRX3686824,2018-03-09 16:56:14,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR6713384,SRP132734,PRJNA433880,433880,SRS2946840,SAMN08522280,SRA658949,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,5092785,8522280,GSE110508,GSM2995038,29511081,0,0,0,0,kinase,WT_T10_48h,5,DMSO_0h_I,True,True,True,kinase:WT_T10_48h,True,True,https://doi.org/10.1128/MBIO.02333-17
SRX3686825,2018-03-09 16:56:14,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR6713385,SRP132734,PRJNA433880,433880,SRS2946841,SAMN08522274,SRA658949,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,5092786,8522274,GSE110508,GSM2995039,29511081,0,0,0,0,kinase,WT_T4_48h,3,DMSO_0h_I,True,True,True,kinase:WT_T4_48h,True,True,https://doi.org/10.1128/MBIO.02333-17
SRX3686827,2018-03-09 16:56:14,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR6713387,SRP132734,PRJNA433880,433880,SRS2946843,SAMN08522282,SRA658949,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,5092788,8522282,GSE110508,GSM2995041,29511081,0,0,0,0,kinase,WT_T4_48h,3,DMSO_0h_I,True,True,True,kinase:WT_T4_48h,True,True,https://doi.org/10.1128/MBIO.02333-17
SRX3686826,2018-03-09 16:56:14,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR6713386,SRP132734,PRJNA433880,433880,SRS2946844,SAMN08522281,SRA658949,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,5092787,8522281,GSE110508,GSM2995040,29511081,0,0,0,0,kinase,WT_T4_48h,3,DMSO_0h_I,True,True,True,kinase:WT_T4_48h,True,True,https://doi.org/10.1128/MBIO.02333-17
SRX7054191,2019-10-25 05:04:22,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,PAIRED,ILLUMINA,HiSeq X Ten,SRR10344327,SRP226921,PRJNA579441,579441,SRS5570281,SAMN13111571,SRA984906,RNA-Seq,RANDOM,TRANSCRIPTOMIC,0,"FOREVERGEN BIOSCIENCES CO.,LTD",0,0,9273261,13111571,0,0,0,missing,0,0,0,levofloxacin,control,3,control,True,True,True,levofloxacin:control,True,True,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA579441/
SRX7054189,2019-10-25 05:04:22,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,PAIRED,ILLUMINA,HiSeq X Ten,SRR10344329,SRP226921,PRJNA579441,579441,SRS5570279,SAMN13111569,SRA984906,RNA-Seq,RANDOM,TRANSCRIPTOMIC,0,"FOREVERGEN BIOSCIENCES CO.,LTD",0,0,9273259,13111569,0,0,0,missing,0,0,0,levofloxacin,control,3,control,True,True,True,levofloxacin:control,True,True,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA579441/
SRX7054190,2019-10-25 05:04:22,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,PAIRED,ILLUMINA,HiSeq X Ten,SRR10344328,SRP226921,PRJNA579441,579441,SRS5570280,SAMN13111570,SRA984906,RNA-Seq,RANDOM,TRANSCRIPTOMIC,0,"FOREVERGEN BIOSCIENCES CO.,LTD",0,0,9273260,13111570,0,0,0,missing,0,0,0,levofloxacin,control,3,control,True,True,True,levofloxacin:control,True,True,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA579441/
SRX7054193,2019-10-25 05:04:22,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,PAIRED,ILLUMINA,HiSeq X Ten,SRR10344325,SRP226921,PRJNA579441,579441,SRS5570283,SAMN13111573,SRA984906,RNA-Seq,RANDOM,TRANSCRIPTOMIC,0,"FOREVERGEN BIOSCIENCES CO.,LTD",0,0,9273263,13111573,0,0,0,missing,0,0,0,levofloxacin,treated,3,control,True,True,True,levofloxacin:treated,True,True,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA579441/
SRX7054192,2019-10-25 05:04:22,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,PAIRED,ILLUMINA,HiSeq X Ten,SRR10344326,SRP226921,PRJNA579441,579441,SRS5570282,SAMN13111572,SRA984906,RNA-Seq,RANDOM,TRANSCRIPTOMIC,0,"FOREVERGEN BIOSCIENCES CO.,LTD",0,0,9273262,13111572,0,0,0,missing,0,0,0,levofloxacin,treated,3,control,True,True,True,levofloxacin:treated,True,True,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA579441/
SRX7054194,2019-10-25 05:04:22,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,PAIRED,ILLUMINA,HiSeq X Ten,SRR10344324,SRP226921,PRJNA579441,579441,SRS5570284,SAMN13111574,SRA984906,RNA-Seq,RANDOM,TRANSCRIPTOMIC,0,"FOREVERGEN BIOSCIENCES CO.,LTD",0,0,9273264,13111574,0,0,0,missing,0,0,0,levofloxacin,treated,3,control,True,True,True,levofloxacin:treated,True,True,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA579441/
SRX4506284,2018-09-25 17:57:18,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7642850,SRP156309,PRJNA484403,484403,SRS3626657,SAMN09764555,SRA751731,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6103239,9764555,GSE118097,GSM3318580,31719182,0,0,0,0,linez,0_days_4,4,0_days_control,True,True,True,linez:0_days_4,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4506280,2018-09-25 17:57:18,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7642846,SRP156309,PRJNA484403,484403,SRS3626653,SAMN09764559,SRA751731,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6103235,9764559,GSE118097,GSM3318576,31719182,0,0,0,0,linez,0_days_4,4,0_days_control,True,True,True,linez:0_days_4,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4506282,2018-09-25 17:57:18,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7642848,SRP156309,PRJNA484403,484403,SRS3626654,SAMN09764557,SRA751731,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6103237,9764557,GSE118097,GSM3318578,31719182,0,0,0,0,linez,0_days_4,4,0_days_control,True,True,True,linez:0_days_4,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4506278,2018-09-25 17:57:18,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7642844,SRP156309,PRJNA484403,484403,SRS3626651,SAMN09764561,SRA751731,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6103233,9764561,GSE118097,GSM3318574,31719182,0,0,0,0,linez,0_days_4,4,0_days_control,True,True,True,linez:0_days_4,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4506274,2018-09-25 17:57:18,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7642840,SRP156309,PRJNA484403,484403,SRS3626650,SAMN09764565,SRA751731,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6103229,9764565,GSE118097,GSM3318570,31719182,0,0,0,0,linez,0_days_control,4,0_days_control,True,True,True,linez:0_days_control,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4506273,2018-09-25 17:57:17,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7642839,SRP156309,PRJNA484403,484403,SRS3626646,SAMN09764566,SRA751731,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6103228,9764566,GSE118097,GSM3318569,31719182,0,0,0,0,linez,0_days_control,4,0_days_control,True,True,True,linez:0_days_control,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4506271,2018-09-25 17:57:17,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7642837,SRP156309,PRJNA484403,484403,SRS3626644,SAMN09764568,SRA751731,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6103226,9764568,GSE118097,GSM3318567,31719182,0,0,0,0,linez,0_days_control,4,0_days_control,True,True,True,linez:0_days_control,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4506276,2018-09-25 17:57:18,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7642842,SRP156309,PRJNA484403,484403,SRS3626648,SAMN09764563,SRA751731,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6103231,9764563,GSE118097,GSM3318572,31719182,0,0,0,0,linez,0_days_control,4,0_days_control,True,True,True,linez:0_days_control,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4506283,2018-09-25 17:57:18,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7642849,SRP156309,PRJNA484403,484403,SRS3626655,SAMN09764556,SRA751731,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6103238,9764556,GSE118097,GSM3318579,31719182,0,0,0,0,linez,1_days_4,4,0_days_control,True,True,True,linez:1_days_4,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4506279,2018-09-25 17:57:18,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7642845,SRP156309,PRJNA484403,484403,SRS3626652,SAMN09764560,SRA751731,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6103234,9764560,GSE118097,GSM3318575,31719182,0,0,0,0,linez,1_days_4,4,0_days_control,True,True,True,linez:1_days_4,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4506285,2018-09-25 17:57:18,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7642851,SRP156309,PRJNA484403,484403,SRS3626658,SAMN09764554,SRA751731,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6103240,9764554,GSE118097,GSM3318581,31719182,0,0,0,0,linez,1_days_4,4,0_days_control,True,True,True,linez:1_days_4,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4506281,2018-09-25 17:57:18,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7642847,SRP156309,PRJNA484403,484403,SRS3626656,SAMN09764558,SRA751731,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6103236,9764558,GSE118097,GSM3318577,31719182,0,0,0,0,linez,1_days_4,4,0_days_control,True,True,True,linez:1_days_4,True,True,https://doi.org/10.1128/mbio.02627-19
