,regulator,regulator_id,evidence,gene_id
10885,Rv1255c,Rv1255c,ChipSeq,Rv3066
10886,Rv1255c,Rv1255c,Predicted Binding,Rv3099c
10887,Rv1255c,Rv1255c,ChipSeq,Rv3249c
10888,Rv1255c,Rv1255c,ChipSeq,Rv3251c
10889,Rv1255c,Rv1255c,ChipSeq,Rv3252c
10890,Rv1255c,Rv1255c,Predicted Binding,Rv3411c
10891,Rv1255c,Rv1255c,Predicted Binding,Rv3412
10892,Rv1255c,Rv1255c,ChipSeq,Rv3528c
10893,Rv1255c,Rv1255c,ChipSeq,Rv3576
10894,Rv1255c,Rv1255c,Predicted Binding,Rv3587c
10895,Rv1255c,Rv1255c,ChipSeq,Rv3620c
10896,Rv1255c,Rv1255c,Predicted Binding,Rv3705A
10897,Rv1255c,Rv1255c,Predicted Binding,Rv3762c
10898,Rv1255c,Rv1255c,ChipSeq,Rv3782
10899,Rv1255c,Rv1255c,ChipSeq,Rv3823c
10900,Rv1255c,Rv1255c,ChipSeq,Rv3872
10901,Rv1255c,Rv1255c,ChipSeq,Rv3902c
10902,Rv1255c,Rv1255c,Predicted Binding,Rv3918c
10903,Rv1255c,Rv1255c,Predicted Binding,Rv3919c
10904,Rv1255c,Rv1255c,ChipSeq,Rv3923c
10905,embR,Rv1267c,ChipSeq,Rv1733c
10906,Rv1287,Rv1287,ChipSeq,Rv1286
10907,Rv1287,Rv1287,ChipSeq,Rv2422
10908,Rv1287,Rv1287,ChipSeq,Rv3162c
10909,Rv1287,Rv1287,ChipSeq,Rv3823c
10910,Rv1287,Rv1287,ChipSeq,Rv3826
10911,Rv1332,Rv1332,ChipSeq,Rv0280
10912,Rv1332,Rv1332,ChipSeq,Rv0450c
10913,Rv1332,Rv1332,ChipSeq,Rv0972c
10914,Rv1332,Rv1332,ChipSeq,Rv0973c
10915,Rv1332,Rv1332,ChipSeq,Rv0974c
10916,Rv1332,Rv1332,ChipSeq,Rv0975c
10917,Rv1332,Rv1332,ChipSeq,Rv0976c
10918,Rv1332,Rv1332,ChipSeq,Rv1799
10919,Rv1332,Rv1332,ChipSeq,Rv3289c
10920,lprD,Rv1343c,Predicted Binding,Rv2035
10921,Rv1353c,Rv1353c,Predicted Binding,Rv0001
10922,Rv1353c,Rv1353c,Predicted Binding,Rv0003
10923,Rv1353c,Rv1353c,Predicted Binding,Rv0008c
10924,Rv1353c,Rv1353c,Predicted Binding,Rv0009
10925,Rv1353c,Rv1353c,ChipSeq,Rv0010c
10926,Rv1353c,Rv1353c,ChipSeq,Rv0014c
10927,Rv1353c,Rv1353c,Predicted Binding,Rv0019c
10928,Rv1353c,Rv1353c,Predicted Binding,Rv0020c
10929,Rv1353c,Rv1353c,Predicted Binding,Rv0021c
10930,Rv1353c,Rv1353c,Predicted Binding,Rv0022c
10931,Rv1353c,Rv1353c,Predicted Binding,Rv0023
10932,Rv1353c,Rv1353c,Predicted Binding,Rv0024
10933,Rv1353c,Rv1353c,Predicted Binding,Rv0025
10934,Rv1353c,Rv1353c,ChipSeq,Rv0041
10935,Rv1353c,Rv1353c,Predicted Binding,Rv0051
10936,Rv1353c,Rv1353c,Predicted Binding,Rv0052
10937,Rv1353c,Rv1353c,ChipSeq,Rv0055
10938,Rv1353c,Rv1353c,ChipSeq,Rv0056
10939,Rv1353c,Rv1353c,Predicted Binding,Rv0058
10940,Rv1353c,Rv1353c,Predicted Binding,Rv0060
10941,Rv1353c,Rv1353c,Predicted Binding,Rv0062
10942,Rv1353c,Rv1353c,Predicted Binding,Rv0064
10943,Rv1353c,Rv1353c,Predicted Binding,Rv0065
10944,Rv1353c,Rv1353c,Predicted Binding,Rv0069c
10945,Rv1353c,Rv1353c,Predicted Binding,Rv0070c
10946,Rv1353c,Rv1353c,Predicted Binding,Rv0071
10947,Rv1353c,Rv1353c,Predicted Binding,Rv0072
10948,Rv1353c,Rv1353c,Predicted Binding,Rv0073
10949,Rv1353c,Rv1353c,Predicted Binding,Rv0074
10950,Rv1353c,Rv1353c,Predicted Binding,Rv0075
10951,Rv1353c,Rv1353c,Predicted Binding,Rv0088
10952,Rv1353c,Rv1353c,Predicted Binding,Rv0089
10953,Rv1353c,Rv1353c,ChipSeq,Rv0096
10954,Rv1353c,Rv1353c,ChipSeq,Rv0100
10955,Rv1353c,Rv1353c,Predicted Binding,Rv0101
10956,Rv1353c,Rv1353c,Predicted Binding,Rv0111
10957,Rv1353c,Rv1353c,ChipSeq,Rv0112
10958,Rv1353c,Rv1353c,Predicted Binding,Rv0113
10959,Rv1353c,Rv1353c,Predicted Binding,Rv0114
10960,Rv1353c,Rv1353c,Predicted Binding,Rv0115
10961,Rv1353c,Rv1353c,Predicted Binding,Rv0116c
10962,Rv1353c,Rv1353c,Predicted Binding,Rv0118c
10963,Rv1353c,Rv1353c,Predicted Binding,Rv0126
10964,Rv1353c,Rv1353c,Predicted Binding,Rv0129c
10965,Rv1353c,Rv1353c,Predicted Binding,Rv0131c
10966,Rv1353c,Rv1353c,Predicted Binding,Rv0133
10967,Rv1353c,Rv1353c,Predicted Binding,Rv0134
10968,Rv1353c,Rv1353c,Predicted Binding,Rv0137c
10969,Rv1353c,Rv1353c,Predicted Binding,Rv0138
10970,Rv1353c,Rv1353c,Predicted Binding,Rv0139
10971,Rv1353c,Rv1353c,Predicted Binding,Rv0153c
10972,Rv1353c,Rv1353c,Predicted Binding,Rv0154c
10973,Rv1353c,Rv1353c,Predicted Binding,Rv0155
10974,Rv1353c,Rv1353c,Predicted Binding,Rv0157
10975,Rv1353c,Rv1353c,Predicted Binding,Rv0164
10976,Rv1353c,Rv1353c,ChipSeq,Rv0167
10977,Rv1353c,Rv1353c,ChipSeq,Rv0168
10978,Rv1353c,Rv1353c,Predicted Binding,Rv0172
10979,Rv1353c,Rv1353c,Predicted Binding,Rv0174
10980,Rv1353c,Rv1353c,Predicted Binding,Rv0175
10981,Rv1353c,Rv1353c,Predicted Binding,Rv0178
10982,Rv1353c,Rv1353c,Predicted Binding,Rv0179c
10983,Rv1353c,Rv1353c,Predicted Binding,Rv0180c
10984,Rv1353c,Rv1353c,Predicted Binding,Rv0182c
10985,Rv1353c,Rv1353c,Predicted Binding,Rv0194
10986,Rv1353c,Rv1353c,Predicted Binding,Rv0196
10987,Rv1353c,Rv1353c,Predicted Binding,Rv0197
10988,Rv1353c,Rv1353c,Predicted Binding,Rv0201c
10989,Rv1353c,Rv1353c,Predicted Binding,Rv0202c
10990,Rv1353c,Rv1353c,Predicted Binding,Rv0205
10991,Rv1353c,Rv1353c,Predicted Binding,Rv0206c
10992,Rv1353c,Rv1353c,Predicted Binding,Rv0207c
10993,Rv1353c,Rv1353c,Predicted Binding,Rv0208c
10994,Rv1353c,Rv1353c,Predicted Binding,Rv0209
10995,Rv1353c,Rv1353c,Predicted Binding,Rv0211
10996,Rv1353c,Rv1353c,Predicted Binding,Rv0212c
10997,Rv1353c,Rv1353c,Predicted Binding,Rv0213c
10998,Rv1353c,Rv1353c,Predicted Binding,Rv0216
10999,Rv1353c,Rv1353c,Predicted Binding,Rv0217c
11000,Rv1353c,Rv1353c,Predicted Binding,Rv0218
11001,Rv1353c,Rv1353c,Predicted Binding,Rv0219
11002,Rv1353c,Rv1353c,Predicted Binding,Rv0223c
11003,Rv1353c,Rv1353c,Predicted Binding,Rv0230c
11004,Rv1353c,Rv1353c,Predicted Binding,Rv0231
11005,Rv1353c,Rv1353c,Predicted Binding,Rv0233
11006,Rv1353c,Rv1353c,Predicted Binding,Rv0234c
11007,Rv1353c,Rv1353c,ChipSeq,Rv0236A
11008,Rv1353c,Rv1353c,ChipSeq,Rv0246
11009,Rv1353c,Rv1353c,ChipSeq,Rv0249c
11010,Rv1353c,Rv1353c,Predicted Binding,Rv0250c
11011,Rv1353c,Rv1353c,Predicted Binding,Rv0252
11012,Rv1353c,Rv1353c,Predicted Binding,Rv0261c
11013,Rv1353c,Rv1353c,Predicted Binding,Rv0265c
11014,Rv1353c,Rv1353c,Predicted Binding,Rv0266c
11015,Rv1353c,Rv1353c,Predicted Binding,Rv0267
11016,Rv1353c,Rv1353c,ChipSeq,Rv0268c
11017,Rv1353c,Rv1353c,Predicted Binding,Rv0273c
11018,Rv1353c,Rv1353c,Predicted Binding,Rv0274
11019,Rv1353c,Rv1353c,Predicted Binding,Rv0277c
11020,Rv1353c,Rv1353c,Predicted Binding,Rv0278c
11021,Rv1353c,Rv1353c,ChipSeq,Rv0280
11022,Rv1353c,Rv1353c,Predicted Binding,Rv0283
11023,Rv1353c,Rv1353c,Predicted Binding,Rv0285
11024,Rv1353c,Rv1353c,Predicted Binding,Rv0286
11025,Rv1353c,Rv1353c,Predicted Binding,Rv0287
11026,Rv1353c,Rv1353c,Predicted Binding,Rv0288
11027,Rv1353c,Rv1353c,Predicted Binding,Rv0289
11028,Rv1353c,Rv1353c,Predicted Binding,Rv0290
11029,Rv1353c,Rv1353c,Predicted Binding,Rv0291
11030,Rv1353c,Rv1353c,Predicted Binding,Rv0292
11031,Rv1353c,Rv1353c,Predicted Binding,Rv0295c
11032,Rv1353c,Rv1353c,Predicted Binding,Rv0296c
11033,Rv1353c,Rv1353c,ChipSeq,Rv0303
11034,Rv1353c,Rv1353c,ChipSeq,Rv0305c
11035,Rv1353c,Rv1353c,Predicted Binding,Rv0314c
11036,Rv1353c,Rv1353c,Predicted Binding,Rv0315
11037,Rv1353c,Rv1353c,ChipSeq,Rv0331
11038,Rv1353c,Rv1353c,Predicted Binding,Rv0341
11039,Rv1353c,Rv1353c,Predicted Binding,Rv0342
11040,Rv1353c,Rv1353c,ChipSeq,Rv0343
11041,Rv1353c,Rv1353c,Predicted Binding,Rv0346c
11042,Rv1353c,Rv1353c,Predicted Binding,Rv0348
11043,Rv1353c,Rv1353c,Predicted Binding,Rv0349
11044,Rv1353c,Rv1353c,ChipSeq,Rv0350
11045,Rv1353c,Rv1353c,ChipSeq,Rv0351
11046,Rv1353c,Rv1353c,Predicted Binding,Rv0352
11047,Rv1353c,Rv1353c,ChipSeq,Rv0356c
11048,Rv1353c,Rv1353c,ChipSeq,Rv0359
11049,Rv1353c,Rv1353c,Predicted Binding,Rv0362
11050,Rv1353c,Rv1353c,ChipSeq,Rv0364
11051,Rv1353c,Rv1353c,Predicted Binding,Rv0384c
11052,Rv1353c,Rv1353c,Predicted Binding,Rv0385
11053,Rv1353c,Rv1353c,Predicted Binding,Rv0389
11054,Rv1353c,Rv1353c,Predicted Binding,Rv0399c
11055,Rv1353c,Rv1353c,ChipSeq,Rv0404
11056,Rv1353c,Rv1353c,Predicted Binding,Rv0408
11057,Rv1353c,Rv1353c,Predicted Binding,Rv0419
11058,Rv1353c,Rv1353c,ChipSeq,Rv0421c
11059,Rv1353c,Rv1353c,Predicted Binding,Rv0432
11060,Rv1353c,Rv1353c,Predicted Binding,Rv0433
11061,Rv1353c,Rv1353c,Predicted Binding,Rv0435c
11062,Rv1353c,Rv1353c,Predicted Binding,Rv0446c
11063,Rv1353c,Rv1353c,Predicted Binding,Rv0449c
11064,Rv1353c,Rv1353c,ChipSeq,Rv0450c
11065,Rv1353c,Rv1353c,Predicted Binding,Rv0462
11066,Rv1353c,Rv1353c,ChipSeq,Rv0464c
11067,Rv1353c,Rv1353c,Predicted Binding,Rv0472c
11068,Rv1353c,Rv1353c,Predicted Binding,Rv0473
11069,Rv1353c,Rv1353c,Predicted Binding,Rv0479c
11070,Rv1353c,Rv1353c,Predicted Binding,Rv0480c
11071,Rv1353c,Rv1353c,Predicted Binding,Rv0496
11072,Rv1353c,Rv1353c,ChipSeq,Rv0507
11073,Rv1353c,Rv1353c,Predicted Binding,Rv0508
11074,Rv1353c,Rv1353c,Predicted Binding,Rv0510
11075,Rv1353c,Rv1353c,Predicted Binding,Rv0511
11076,Rv1353c,Rv1353c,Predicted Binding,Rv0512
11077,Rv1353c,Rv1353c,Predicted Binding,Rv0513
11078,Rv1353c,Rv1353c,Predicted Binding,Rv0514
11079,Rv1353c,Rv1353c,Predicted Binding,Rv0519c
11080,Rv1353c,Rv1353c,Predicted Binding,Rv0532
11081,Rv1353c,Rv1353c,Predicted Binding,Rv0542c
11082,Rv1353c,Rv1353c,Predicted Binding,Rv0543c
11083,Rv1353c,Rv1353c,Predicted Binding,Rv0544c
11084,Rv1353c,Rv1353c,Predicted Binding,Rv0545c
11085,Rv1353c,Rv1353c,Predicted Binding,Rv0558
11086,Rv1353c,Rv1353c,Predicted Binding,Rv0560c
11087,Rv1353c,Rv1353c,Predicted Binding,Rv0561c
11088,Rv1353c,Rv1353c,Predicted Binding,Rv0562
11089,Rv1353c,Rv1353c,Predicted Binding,Rv0564c
11090,Rv1353c,Rv1353c,Predicted Binding,Rv0565c
11091,Rv1353c,Rv1353c,Predicted Binding,Rv0567
11092,Rv1353c,Rv1353c,Predicted Binding,Rv0568
11093,Rv1353c,Rv1353c,Predicted Binding,Rv0569
11094,Rv1353c,Rv1353c,Predicted Binding,Rv0571c
11095,Rv1353c,Rv1353c,Predicted Binding,Rv0583c
11096,Rv1353c,Rv1353c,Predicted Binding,Rv0584
11097,Rv1353c,Rv1353c,Predicted Binding,Rv0585c
11098,Rv1353c,Rv1353c,ChipSeq,Rv0586
11099,Rv1353c,Rv1353c,Predicted Binding,Rv0587
11100,Rv1353c,Rv1353c,Predicted Binding,Rv0588
11101,Rv1353c,Rv1353c,Predicted Binding,Rv0591
11102,Rv1353c,Rv1353c,Predicted Binding,Rv0592
11103,Rv1353c,Rv1353c,Predicted Binding,Rv0594
11104,Rv1353c,Rv1353c,Predicted Binding,Rv0597c
11105,Rv1353c,Rv1353c,Predicted Binding,Rv0598c
11106,Rv1353c,Rv1353c,Predicted Binding,Rv0602c
11107,Rv1353c,Rv1353c,Predicted Binding,Rv0603
11108,Rv1353c,Rv1353c,ChipSeq,Rv0605
11109,Rv1353c,Rv1353c,Predicted Binding,Rv0613c
11110,Rv1353c,Rv1353c,Predicted Binding,Rv0628c
11111,Rv1353c,Rv1353c,Predicted Binding,Rv0629c
11112,Rv1353c,Rv1353c,Predicted Binding,Rv0630c
11113,Rv1353c,Rv1353c,Predicted Binding,Rv0634B
11114,Rv1353c,Rv1353c,Predicted Binding,Rv0634c
11115,Rv1353c,Rv1353c,Predicted Binding,Rv0635
11116,Rv1353c,Rv1353c,Predicted Binding,Rv0636
11117,Rv1353c,Rv1353c,Predicted Binding,Rv0637
11118,Rv1353c,Rv1353c,Predicted Binding,Rv0638
11119,Rv1353c,Rv1353c,Predicted Binding,Rv0639
11120,Rv1353c,Rv1353c,Predicted Binding,Rv0640
11121,Rv1353c,Rv1353c,Predicted Binding,Rv0641
11122,Rv1353c,Rv1353c,Predicted Binding,Rv0655
11123,Rv1353c,Rv1353c,Predicted Binding,Rv0666
11124,Rv1353c,Rv1353c,Predicted Binding,Rv0667
11125,Rv1353c,Rv1353c,Predicted Binding,Rv0673
11126,Rv1353c,Rv1353c,Predicted Binding,Rv0674
11127,Rv1353c,Rv1353c,Predicted Binding,Rv0696
11128,Rv1353c,Rv1353c,Predicted Binding,Rv0698
11129,Rv1353c,Rv1353c,Predicted Binding,Rv0699
11130,Rv1353c,Rv1353c,Predicted Binding,Rv0703
11131,Rv1353c,Rv1353c,Predicted Binding,Rv0705
11132,Rv1353c,Rv1353c,Predicted Binding,Rv0706
11133,Rv1353c,Rv1353c,Predicted Binding,Rv0707
11134,Rv1353c,Rv1353c,Predicted Binding,Rv0708
11135,Rv1353c,Rv1353c,Predicted Binding,Rv0709
11136,Rv1353c,Rv1353c,Predicted Binding,Rv0710
11137,Rv1353c,Rv1353c,Predicted Binding,Rv0715
11138,Rv1353c,Rv1353c,Predicted Binding,Rv0716
11139,Rv1353c,Rv1353c,Predicted Binding,Rv0717
11140,Rv1353c,Rv1353c,Predicted Binding,Rv0718
11141,Rv1353c,Rv1353c,Predicted Binding,Rv0719
11142,Rv1353c,Rv1353c,Predicted Binding,Rv0720
11143,Rv1353c,Rv1353c,Predicted Binding,Rv0721
11144,Rv1353c,Rv1353c,Predicted Binding,Rv0722
11145,Rv1353c,Rv1353c,Predicted Binding,Rv0723
11146,Rv1353c,Rv1353c,Predicted Binding,Rv0725c
11147,Rv1353c,Rv1353c,Predicted Binding,Rv0726c
11148,Rv1353c,Rv1353c,Predicted Binding,Rv0733
11149,Rv1353c,Rv1353c,Predicted Binding,Rv0734
11150,Rv1353c,Rv1353c,Predicted Binding,Rv0735
11151,Rv1353c,Rv1353c,Predicted Binding,Rv0736
11152,Rv1353c,Rv1353c,Predicted Binding,Rv0743c
11153,Rv1353c,Rv1353c,Predicted Binding,Rv0744c
11154,Rv1353c,Rv1353c,Predicted Binding,Rv0745
11155,Rv1353c,Rv1353c,Predicted Binding,Rv0751c
11156,Rv1353c,Rv1353c,Predicted Binding,Rv0752c
11157,Rv1353c,Rv1353c,Predicted Binding,Rv0753c
11158,Rv1353c,Rv1353c,Predicted Binding,Rv0754
11159,Rv1353c,Rv1353c,ChipSeq,Rv0755c
11160,Rv1353c,Rv1353c,Predicted Binding,Rv0759c
11161,Rv1353c,Rv1353c,Predicted Binding,Rv0760c
11162,Rv1353c,Rv1353c,Predicted Binding,Rv0773c
11163,Rv1353c,Rv1353c,Predicted Binding,Rv0776c
11164,Rv1353c,Rv1353c,ChipSeq,Rv0778
11165,Rv1353c,Rv1353c,Predicted Binding,Rv0779c
11166,Rv1353c,Rv1353c,Predicted Binding,Rv0780
11167,Rv1353c,Rv1353c,Predicted Binding,Rv0785
11168,Rv1353c,Rv1353c,Predicted Binding,Rv0787A
11169,Rv1353c,Rv1353c,Predicted Binding,Rv0794c
11170,Rv1353c,Rv1353c,Predicted Binding,Rv0797
11171,Rv1353c,Rv1353c,Predicted Binding,Rv0802c
11172,Rv1353c,Rv1353c,Predicted Binding,Rv0808
11173,Rv1353c,Rv1353c,Predicted Binding,Rv0809
11174,Rv1353c,Rv1353c,Predicted Binding,Rv0817c
11175,Rv1353c,Rv1353c,Predicted Binding,Rv0818
11176,Rv1353c,Rv1353c,Predicted Binding,Rv0824c
11177,Rv1353c,Rv1353c,Predicted Binding,Rv0834c
11178,Rv1353c,Rv1353c,Predicted Binding,Rv0835
11179,Rv1353c,Rv1353c,Predicted Binding,Rv0836c
11180,Rv1353c,Rv1353c,Predicted Binding,Rv0837c
11181,Rv1353c,Rv1353c,Predicted Binding,Rv0838
11182,Rv1353c,Rv1353c,Predicted Binding,Rv0843
11183,Rv1353c,Rv1353c,ChipSeq,Rv0848
11184,Rv1353c,Rv1353c,Predicted Binding,Rv0849
11185,Rv1353c,Rv1353c,Predicted Binding,Rv0853c
11186,Rv1353c,Rv1353c,Predicted Binding,Rv0861c
11187,Rv1353c,Rv1353c,Predicted Binding,Rv0864
11188,Rv1353c,Rv1353c,Predicted Binding,Rv0865
11189,Rv1353c,Rv1353c,Predicted Binding,Rv0869c
11190,Rv1353c,Rv1353c,Predicted Binding,Rv0870c
11191,Rv1353c,Rv1353c,Predicted Binding,Rv0871
11192,Rv1353c,Rv1353c,Predicted Binding,Rv0874c
11193,Rv1353c,Rv1353c,Predicted Binding,Rv0875c
11194,Rv1353c,Rv1353c,Predicted Binding,Rv0876c
11195,Rv1353c,Rv1353c,Predicted Binding,Rv0884c
11196,Rv1353c,Rv1353c,Predicted Binding,Rv0885
11197,Rv1353c,Rv1353c,Predicted Binding,Rv0886
11198,Rv1353c,Rv1353c,Predicted Binding,Rv0893c
11199,Rv1353c,Rv1353c,Predicted Binding,Rv0894
11200,Rv1353c,Rv1353c,Predicted Binding,Rv0908
11201,Rv1353c,Rv1353c,Predicted Binding,Rv0910
11202,Rv1353c,Rv1353c,Predicted Binding,Rv0911
11203,Rv1353c,Rv1353c,ChipSeq,Rv0931c
11204,Rv1353c,Rv1353c,ChipSeq,Rv0932c
11205,Rv1353c,Rv1353c,ChipSeq,Rv0933
11206,Rv1353c,Rv1353c,Predicted Binding,Rv0939
11207,Rv1353c,Rv1353c,Predicted Binding,Rv0949
11208,Rv1353c,Rv1353c,Predicted Binding,Rv0953c
11209,Rv1353c,Rv1353c,Predicted Binding,Rv0969
11210,Rv1353c,Rv1353c,ChipSeq,Rv0972c
11211,Rv1353c,Rv1353c,ChipSeq,Rv0973c
11212,Rv1353c,Rv1353c,ChipSeq,Rv0974c
11213,Rv1353c,Rv1353c,Predicted Binding,Rv0982
11214,Rv1353c,Rv1353c,Predicted Binding,Rv0983
11215,Rv1353c,Rv1353c,Predicted Binding,Rv0984
11216,Rv1353c,Rv1353c,ChipSeq,Rv0987
11217,Rv1353c,Rv1353c,ChipSeq,Rv0988
11218,Rv1353c,Rv1353c,Predicted Binding,Rv0989c
11219,Rv1353c,Rv1353c,Predicted Binding,Rv0990c
11220,Rv1353c,Rv1353c,Predicted Binding,Rv0991c
11221,Rv1353c,Rv1353c,Predicted Binding,Rv0992c
11222,Rv1353c,Rv1353c,Predicted Binding,Rv0993
11223,Rv1353c,Rv1353c,Predicted Binding,Rv0997
11224,Rv1353c,Rv1353c,Predicted Binding,Rv1001
11225,Rv1353c,Rv1353c,Predicted Binding,Rv1005c
11226,Rv1353c,Rv1353c,Predicted Binding,Rv1006
11227,Rv1353c,Rv1353c,Predicted Binding,Rv1008
11228,Rv1353c,Rv1353c,Predicted Binding,Rv1009
11229,Rv1353c,Rv1353c,Predicted Binding,Rv1011
11230,Rv1353c,Rv1353c,Predicted Binding,Rv1013
11231,Rv1353c,Rv1353c,Predicted Binding,Rv1026
11232,Rv1353c,Rv1353c,Predicted Binding,Rv1031
11233,Rv1353c,Rv1353c,ChipSeq,Rv1033c
11234,Rv1353c,Rv1353c,Predicted Binding,Rv1045
11235,Rv1353c,Rv1353c,Predicted Binding,Rv1047
11236,Rv1353c,Rv1353c,Predicted Binding,Rv1048c
11237,Rv1353c,Rv1353c,Predicted Binding,Rv1058
11238,Rv1353c,Rv1353c,ChipSeq,Rv1068c
11239,Rv1353c,Rv1353c,Predicted Binding,Rv1073
11240,Rv1353c,Rv1353c,Predicted Binding,Rv1076
11241,Rv1353c,Rv1353c,Predicted Binding,Rv1077
11242,Rv1353c,Rv1353c,Predicted Binding,Rv1084
11243,Rv1353c,Rv1353c,Predicted Binding,Rv1087
11244,Rv1353c,Rv1353c,Predicted Binding,Rv1097c
11245,Rv1353c,Rv1353c,Predicted Binding,Rv1098c
11246,Rv1353c,Rv1353c,Predicted Binding,Rv1099c
11247,Rv1353c,Rv1353c,Predicted Binding,Rv1100
11248,Rv1353c,Rv1353c,Predicted Binding,Rv1101c
11249,Rv1353c,Rv1353c,Predicted Binding,Rv1102c
11250,Rv1353c,Rv1353c,Predicted Binding,Rv1103c
11251,Rv1353c,Rv1353c,ChipSeq,Rv1106c
11252,Rv1353c,Rv1353c,Predicted Binding,Rv1109c
11253,Rv1353c,Rv1353c,Predicted Binding,Rv1111c
11254,Rv1353c,Rv1353c,Predicted Binding,Rv1112
11255,Rv1353c,Rv1353c,Predicted Binding,Rv1122
11256,Rv1353c,Rv1353c,ChipSeq,Rv1133c
11257,Rv1353c,Rv1353c,Predicted Binding,Rv1146
11258,Rv1353c,Rv1353c,Predicted Binding,Rv1157c
11259,Rv1353c,Rv1353c,ChipSeq,Rv1162
11260,Rv1353c,Rv1353c,Predicted Binding,Rv1163
11261,Rv1353c,Rv1353c,Predicted Binding,Rv1164
11262,Rv1353c,Rv1353c,Predicted Binding,Rv1165
11263,Rv1353c,Rv1353c,Predicted Binding,Rv1166
11264,Rv1353c,Rv1353c,Predicted Binding,Rv1172c
11265,Rv1353c,Rv1353c,Predicted Binding,Rv1176c
11266,Rv1353c,Rv1353c,Predicted Binding,Rv1177
11267,Rv1353c,Rv1353c,Predicted Binding,Rv1178
11268,Rv1353c,Rv1353c,Predicted Binding,Rv1180
11269,Rv1353c,Rv1353c,ChipSeq,Rv1181
11270,Rv1353c,Rv1353c,ChipSeq,Rv1182
11271,Rv1353c,Rv1353c,ChipSeq,Rv1183
11272,Rv1353c,Rv1353c,Predicted Binding,Rv1184c
11273,Rv1353c,Rv1353c,Predicted Binding,Rv1186c
11274,Rv1353c,Rv1353c,Predicted Binding,Rv1187
11275,Rv1353c,Rv1353c,Predicted Binding,Rv1194c
11276,Rv1353c,Rv1353c,Predicted Binding,Rv1196
11277,Rv1353c,Rv1353c,Predicted Binding,Rv1197
11278,Rv1353c,Rv1353c,Predicted Binding,Rv1198
11279,Rv1353c,Rv1353c,Predicted Binding,Rv1199c
11280,Rv1353c,Rv1353c,Predicted Binding,Rv1200
11281,Rv1353c,Rv1353c,Predicted Binding,Rv1209
11282,Rv1353c,Rv1353c,ChipSeq,Rv1210
11283,Rv1353c,Rv1353c,Predicted Binding,Rv1216c
11284,Rv1353c,Rv1353c,Predicted Binding,Rv1217c
11285,Rv1353c,Rv1353c,Predicted Binding,Rv1226c
11286,Rv1353c,Rv1353c,Predicted Binding,Rv1228
11287,Rv1353c,Rv1353c,Predicted Binding,Rv1229c
11288,Rv1353c,Rv1353c,Predicted Binding,Rv1235
11289,Rv1353c,Rv1353c,Predicted Binding,Rv1237
11290,Rv1353c,Rv1353c,Predicted Binding,Rv1238
11291,Rv1353c,Rv1353c,Predicted Binding,Rv1243c
11292,Rv1353c,Rv1353c,Predicted Binding,Rv1254
11293,Rv1353c,Rv1353c,Predicted Binding,Rv1255c
11294,Rv1353c,Rv1353c,Predicted Binding,Rv1260
11295,Rv1353c,Rv1353c,Predicted Binding,Rv1261c
11296,Rv1353c,Rv1353c,Predicted Binding,Rv1262c
11297,Rv1353c,Rv1353c,Predicted Binding,Rv1263
11298,Rv1353c,Rv1353c,Predicted Binding,Rv1267c
11299,Rv1353c,Rv1353c,Predicted Binding,Rv1268c
11300,Rv1353c,Rv1353c,Predicted Binding,Rv1273c
11301,Rv1353c,Rv1353c,Predicted Binding,Rv1275
11302,Rv1353c,Rv1353c,Predicted Binding,Rv1278
11303,Rv1353c,Rv1353c,ChipSeq,Rv1280c
11304,Rv1353c,Rv1353c,Predicted Binding,Rv1283c
11305,Rv1353c,Rv1353c,Predicted Binding,Rv1284
11306,Rv1353c,Rv1353c,Predicted Binding,Rv1285
11307,Rv1353c,Rv1353c,Predicted Binding,Rv1286
11308,Rv1353c,Rv1353c,Predicted Binding,Rv1287
11309,Rv1353c,Rv1353c,Predicted Binding,Rv1290A
11310,Rv1353c,Rv1353c,Predicted Binding,Rv1290c
11311,Rv1353c,Rv1353c,Predicted Binding,Rv1295
11312,Rv1353c,Rv1353c,Predicted Binding,Rv1296
11313,Rv1353c,Rv1353c,Predicted Binding,Rv1298
11314,Rv1353c,Rv1353c,Predicted Binding,Rv1299
11315,Rv1353c,Rv1353c,Predicted Binding,Rv1300
11316,Rv1353c,Rv1353c,Predicted Binding,Rv1301
11317,Rv1353c,Rv1353c,Predicted Binding,Rv1309
11318,Rv1353c,Rv1353c,Predicted Binding,Rv1311
11319,Rv1353c,Rv1353c,Predicted Binding,Rv1312
11320,Rv1353c,Rv1353c,Predicted Binding,Rv1319c
11321,Rv1353c,Rv1353c,Predicted Binding,Rv1320c
11322,Rv1353c,Rv1353c,ChipSeq,Rv1334
11323,Rv1353c,Rv1353c,Predicted Binding,Rv1338
11324,Rv1353c,Rv1353c,Predicted Binding,Rv1347c
11325,Rv1353c,Rv1353c,Predicted Binding,Rv1348
11326,Rv1353c,Rv1353c,Predicted Binding,Rv1349
11327,Rv1353c,Rv1353c,Predicted Binding,Rv1351
11328,Rv1353c,Rv1353c,Predicted Binding,Rv1353c
11329,Rv1353c,Rv1353c,Predicted Binding,Rv1354c
11330,Rv1353c,Rv1353c,Predicted Binding,Rv1355c
11331,Rv1353c,Rv1353c,Predicted Binding,Rv1358
11332,Rv1353c,Rv1353c,Predicted Binding,Rv1361c
